Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,261.04998779296875,264.6499938964844,253.50999450683594,254.99000549316406,254.99000549316406,1909900
2021-01-05,254.99000549316406,258.9599914550781,254.9600067138672,258.8299865722656,258.8299865722656,1387800
2021-01-06,256.5199890136719,261.30999755859375,256.29998779296875,258.3399963378906,258.3399963378906,1295000
2021-01-07,261.1000061035156,261.54998779296875,256.8900146484375,258.2699890136719,258.2699890136719,891000
2021-01-08,260.0299987792969,261.07000732421875,257.45001220703125,260.7300109863281,260.7300109863281,939900
2021-01-11,258.70001220703125,259.70001220703125,256.0299987792969,258.1099853515625,258.1099853515625,904000
2021-01-12,257.760009765625,259.5,255.25,255.41000366210938,255.41000366210938,1254000
2021-01-13,253.7899932861328,258.6600036621094,252.55999755859375,256.6600036621094,256.6600036621094,1178100
2021-01-14,258.3800048828125,258.3999938964844,249.75999450683594,250.02000427246094,250.02000427246094,1072500
2021-01-15,249.5,251.13999938964844,248.1300048828125,249.1300048828125,249.1300048828125,2122400
2021-01-19,249.0,250.11000061035156,245.8800048828125,248.44000244140625,248.44000244140625,1714800
2021-01-20,251.7899932861328,255.69000244140625,246.0,255.22000122070312,255.22000122070312,1294800
2021-01-21,254.91000366210938,258.8900146484375,253.69000244140625,255.27000427246094,255.27000427246094,835800
2021-01-22,255.6300048828125,256.2300109863281,249.72000122070312,249.8300018310547,249.8300018310547,1161500
2021-01-25,250.24000549316406,252.1999969482422,247.41000366210938,250.02000427246094,250.02000427246094,1072000
2021-01-26,249.72000122070312,250.2100067138672,244.8000030517578,245.30999755859375,245.30999755859375,989000
